case_id,duration_days,duration_bucket,is_long,n_events,n_rejections,n_reminders,n_approvals,has_rfp,start_activity,end_activity,starts_with_trip,ends_with_payment,ends_with_reminder,permit_approval_days,approval_to_trip_days,trip_duration_days,decl_to_payment_days,compliance,case:OrganizationalEntity,case:RequestedBudget,case:TotalDeclared,case:Overspent,budget_utilisation,variant_rank
travel permit 31252,143.27490740740743,long,1,30,4,0,12,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,9.898912037037038,104.64577546296296,9.0,0.0,compliant,organizational unit 65460,1370.560946193436,2072.9397485194386,0,1.5124754242244922,961
travel permit 31283,116.73024305555555,long,1,12,0,0,6,0,Start trip,Payment Handled,1,1,0,7.324976851851852,0.0,0.0,16.84556712962963,type_a,organizational unit 65456,79.59596366582247,64.4739281842715,0,0.8100150461769686,15
travel permit 31295,109.32568287037037,long,1,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9425925925925925,93.65297453703704,2.0,0.0,compliant,organizational unit 65455,653.4051673300182,616.9672351579998,0,0.9442337863336568,7
travel permit 31311,17.729988425925928,short,0,12,0,0,6,0,Start trip,Payment Handled,1,1,0,5.227662037037037,0.0,1.0,7.274074074074074,type_a,organizational unit 65456,150.84077115058815,82.63178613767236,1,0.5478080329831977,15
travel permit 31323,31.004988425925927,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.8611805555555554,1.4136342592592592,3.0,11.069189814814814,compliant,organizational unit 65458,1429.7720585436007,914.0361591698539,0,0.6392880275621784,1
travel permit 31334,10.254074074074074,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.9365972222222223,0.0,3.0,3.336724537037037,type_b,organizational unit 65456,1130.4035558846697,796.6286849859072,0,0.7047294577576363,57
travel permit 3134,73.24075231481481,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.10256944444444445,51.40819444444445,11.0,0.0,compliant,organizational unit 65455,1785.6400728503706,1139.728052429013,1,0.6382742355292771,7
travel permit 31346,129.16516203703705,long,1,27,2,0,12,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,42.885613425925925,37.54925925925926,7.0,12.28417824074074,compliant,organizational unit 65466,2970.533034245885,2408.7386191886517,1,0.8108775736271677,960
travel permit 31373,36.25012731481481,short,0,7,0,1,3,0,Start trip,Send Reminder,1,0,1,6.042164351851852,0.0,4.0,,type_a,organizational unit 65455,1014.1905119006793,0.0,0,0.0,193
travel permit 31380,73.70743055555555,medium,0,6,0,1,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.10741898148148148,22.34954861111111,4.0,,compliant,organizational unit 65456,248.2821363748835,0.0,0,0.0,18
travel permit 31385,67.18262731481481,medium,0,11,0,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8318402777777778,52.620949074074076,2.0,6.869016203703704,compliant,organizational unit 65455,530.9635569097154,108.53937668945825,0,0.20441963535345647,24
travel permit 31396,35.39112268518519,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.17363425925925927,19.487453703703704,1.0,12.263148148148149,compliant,organizational unit 65455,110.49782023994615,105.66543534671854,0,0.956267147327123,2
travel permit 31408,42.30226851851852,short,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.22530092592592593,19.347175925925924,5.0,14.011979166666666,compliant,organizational unit 65459,884.0071098220957,1279.0596744832367,1,1.4468884472441002,5
travel permit 31421,51.218206018518515,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.9309722222222223,16.55724537037037,7.0,0.0,compliant,organizational unit 65456,1129.9080676775193,1188.7411373138207,0,1.0520688995143033,86
travel permit 31436,81.34993055555556,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.08179398148148148,58.538148148148146,5.0,18.067303240740742,compliant,organizational unit 65456,843.1415058656763,230.8257916783614,0,0.2737687447154749,64
travel permit 31447,77.14530092592592,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.758842592592592,52.656655092592594,10.0,0.0,compliant,organizational unit 65460,1908.837973357039,3902.6752937449073,1,2.044529367194714,7
travel permit 31462,111.55560185185186,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,3.9468055555555557,6.358125,3.0,,compliant,organizational unit 65454,0.0,0.0,0,,3
travel permit 31467,73.99626157407407,medium,0,10,2,1,3,0,Permit SUBMITTED by EMPLOYEE,Declaration REJECTED by EMPLOYEE,0,0,0,6.836006944444445,0.0,2.0,,type_b,organizational unit 65459,154.628460502847,0.0,0,0.0,959
travel permit 31477,105.10538194444445,long,1,16,4,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.0215625,60.35396990740741,5.0,12.951747685185186,compliant,organizational unit 65454,1717.2669953654724,1862.2367709158511,1,1.0844188911460013,19
travel permit 31493,151.72986111111112,long,1,12,0,2,4,0,Start trip,Payment Handled,1,1,0,2.009363425925926,0.0,2.0,3.340520833333333,type_a,organizational unit 65460,3045.565918069547,1290.9275405066253,1,0.42387115407598486,128
travel permit 31503,43.192199074074075,short,0,18,0,0,9,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.079143518518518,27.38306712962963,4.0,0.0,compliant,organizational unit 65458,1988.9739702342606,1617.6130752484485,0,0.813290218704032,17
travel permit 3152,34.212407407407404,short,0,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.200902777777777,0.0,4.0,12.31318287037037,type_b,organizational unit 65466,230.49164845441993,409.12970751891766,1,1.7750305065817762,95
travel permit 31521,152.13265046296297,long,1,19,2,0,7,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.621597222222222,114.78090277777778,4.0,0.0,compliant,organizational unit 65464,1457.8029491647483,1906.9751245214775,0,1.3081158366527408,974
travel permit 31540,36.63664351851852,short,0,6,0,0,2,0,Start trip,Declaration SAVED by EMPLOYEE,1,0,0,0.004085648148148148,0.0,3.0,,type_a,organizational unit 65454,517.8911855384453,0.0,0,0.0,958
travel permit 31547,83.95608796296297,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,11.444756944444444,40.78107638888889,6.0,16.95482638888889,compliant,organizational unit 65456,1926.6752762686795,1054.1970947466787,0,0.54715867677936,2
travel permit 31559,94.84753472222222,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.587662037037037,55.530023148148146,6.0,5.117349537037037,compliant,organizational unit 65466,1100.3479932122202,2622.8004331432667,0,2.383609957325034,2
travel permit 31571,147.32864583333333,long,1,18,4,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.817581018518519,80.78107638888889,5.0,42.88928240740741,compliant,organizational unit 65456,1158.4115741491387,716.4655971639796,0,0.6184896742681707,283
travel permit 31591,94.32258101851852,medium,0,21,2,0,9,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.9427199074074073,82.64984953703704,3.0,0.0,compliant,organizational unit 65458,1074.2385407861834,695.6104126463858,0,0.6475381269948685,44
travel permit 31612,79.99141203703704,medium,0,18,4,1,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.6377199074074074,16.6234375,6.0,15.038981481481482,compliant,organizational unit 65459,1421.082561193416,1824.1518424984442,0,1.2836353722942975,975
travel permit 31629,87.21628472222223,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8788425925925926,67.60717592592593,6.0,0.0,compliant,organizational unit 65454,1723.7834320421075,1293.7742344297296,1,0.750543374753892,7
travel permit 31644,244.35221064814814,long,1,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.0655208333333333,203.5565162037037,14.0,27.279849537037038,compliant,organizational unit 65458,2128.6901454815106,1341.0747916533517,0,0.63,977
travel permit 31659,93.32883101851853,medium,0,11,0,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.194247685185185,49.40449074074074,15.0,16.193506944444444,compliant,organizational unit 65456,3273.0146552432993,1481.3620724345265,0,0.452598667733252,23
travel permit 31670,21.04822916666667,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.537094907407408,1.7808912037037037,2.0,10.067905092592593,compliant,organizational unit 65458,64.73039986499373,75.94324494111949,0,1.1732237881970768,2
travel permit 3168,34.042569444444446,short,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.7622222222222224,0.5503125,0.0,15.316539351851851,compliant,organizational unit 65459,81.34843378718831,74.44413823222216,1,0.9151268778815318,5
travel permit 31682,85.25472222222221,medium,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.03706018518518518,18.487858796296297,3.0,30.971203703703704,compliant,organizational unit 65471,452.29759601586045,985.3996113262069,1,2.178653214180808,5
travel permit 31695,194.00746527777778,long,1,14,0,2,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.790254629629629,0.4872222222222222,1.0,16.21258101851852,compliant,organizational unit 65480,249.11452423699757,311.8799540979189,0,1.2519541164978756,218
travel permit 31707,28.730173611111113,short,0,12,0,0,6,0,Start trip,Payment Handled,1,1,0,0.20418981481481482,0.0,2.0,24.093831018518518,type_a,organizational unit 65461,892.7708552985898,897.3220633644328,1,1.0050978457000825,15
travel permit 31719,38.05068287037037,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.7620949074074073,16.55855324074074,1.0,14.160949074074074,compliant,organizational unit 65455,776.0773900241428,485.55625354500495,0,0.6256544254303039,1
travel permit 31729,11.21804398148148,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9239699074074074,0.0,0.0,9.017256944444444,type_b,organizational unit 65460,41.71844265098094,28.844406339107845,0,0.6914065939714462,21
travel permit 31740,62.1521875,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9692361111111111,46.45311342592593,1.0,11.095416666666667,compliant,organizational unit 65472,562.3684068287448,156.13193163572208,0,0.2776328288357567,1
travel permit 31750,87.7300462962963,medium,0,22,4,1,6,1,Start trip,Payment Handled,1,1,0,0.044097222222222225,0.0,4.0,0.0,type_a,organizational unit 65455,1809.6019457041205,1888.4762657358858,0,1.0435865579272878,992
travel permit 31773,56.196875,medium,0,18,4,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.7636921296296295,0.0,4.0,35.319016203703704,type_b,organizational unit 65459,932.840409765368,1103.7268037514602,1,1.1831893131956777,991
travel permit 31791,17.72962962962963,short,0,19,4,0,7,1,Start trip,Payment Handled,1,1,0,0.8744675925925925,0.0,10.0,9.324363425925926,type_a,organizational unit 65454,30.854084046574634,131.5793666567139,1,4.2645688803496204,990
travel permit 31813,68.1696875,medium,0,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.9838310185185186,37.45583333333333,1.0,23.955046296296295,compliant,organizational unit 65461,176.1712962627424,303.59616956345997,0,1.7233009917272546,9
travel permit 3182,147.29762731481483,long,1,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.008425925925925925,110.5591087962963,5.0,7.027094907407408,compliant,organizational unit 65455,1699.9517427092562,347.3130505084814,0,0.20430759402320434,1
travel permit 31828,136.10425925925927,long,1,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.8931597222222223,88.48091435185185,7.0,7.249560185185185,compliant,organizational unit 65458,1877.3861214155227,1818.3012963524175,0,0.9685281443230463,42
travel permit 31840,81.12611111111111,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.744768518518518,50.65131944444445,5.0,13.93099537037037,compliant,organizational unit 65456,1857.6056169166973,1437.1920856009083,1,0.7736798772101031,2
travel permit 31853,69.2890625,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.04130787037037,50.51795138888889,4.0,0.0,compliant,organizational unit 65457,2115.760712099717,2056.043487460476,1,0.9717750574071412,7
travel permit 31869,52.04141203703704,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.667615740740741,33.64395833333333,4.0,10.74795138888889,compliant,organizational unit 65460,937.0932916777022,1106.9505716027993,0,1.1812597330848429,1
travel permit 31879,49.334201388888886,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.987453703703704,3.6167592592592595,2.0,22.164641203703702,compliant,organizational unit 65459,400.6604304157334,441.5914540536088,0,1.102158887004151,1
travel permit 31889,62.31831018518519,medium,0,25,0,0,13,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.204872685185185,34.38363425925926,9.0,0.0,compliant,organizational unit 65456,1769.1863971005714,1140.1902429579723,0,0.6444715179963917,989
travel permit 31914,25.984375,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7331481481481481,6.521215277777777,1.0,11.349305555555556,compliant,organizational unit 65459,267.2936901152039,419.12509198294373,0,1.5680321215300679,1
travel permit 3192,192.14931712962962,long,1,18,2,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.07832175925925926,159.34086805555555,6.0,25.316875,compliant,organizational unit 65455,1359.1491490720457,1478.269932754466,0,1.087643643645548,221
travel permit 31924,98.28644675925926,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.18252314814814816,86.37363425925926,5.0,3.8635763888888888,compliant,organizational unit 65460,2838.1843887814844,2105.3949736765408,0,0.741810497583791,1
travel permit 31934,52.636550925925924,medium,0,6,0,1,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.7821759259259259,4.603923611111111,4.0,,compliant,organizational unit 65456,2279.050664623158,0.0,0,0.0,18
travel permit 31939,94.12633101851851,medium,0,11,0,1,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.012418981481481482,19.38369212962963,6.0,3.2844444444444445,compliant,organizational unit 65458,135.170514696852,291.3892696480147,0,2.1557162100145564,14
travel permit 31950,58.01533564814815,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,8.504351851851851,20.78099537037037,4.0,18.20894675925926,compliant,organizational unit 65464,718.8945395752644,287.62997604359725,0,0.40010037663317644,2
travel permit 31962,55.00385416666666,medium,0,11,0,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.771747685185185,14.502314814814815,5.0,14.13613425925926,compliant,organizational unit 65457,2540.4701128878387,1100.658560595662,0,0.4332499544127705,23
travel permit 31973,116.25068287037037,long,1,7,0,2,2,0,Start trip,Send Reminder,1,0,1,0.8122800925925926,0.0,2.0,,type_a,organizational unit 65458,341.9948786600308,0.0,0,0.0,368
travel permit 31978,126.58434027777777,long,1,26,0,0,11,1,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,6.952430555555556,67.63190972222222,52.0,0.0,compliant,organizational unit 65454,2061.2222941848654,3167.0419647199315,0,1.5364873423185903,988
travel permit 32004,45.03511574074074,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.9334375,5.371840277777777,1.0,6.144849537037037,compliant,organizational unit 65458,267.96910210981343,303.4200944011899,0,1.1322950743658822,1
travel permit 32014,207.7300347222222,long,1,13,2,0,4,0,Start trip,Payment Handled,1,1,0,0.5272106481481481,0.0,8.0,16.322060185185187,type_a,organizational unit 65460,1039.1436364687436,1760.133606668985,0,1.6938309054659049,29
travel permit 32027,9.227395833333334,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.026817129629629628,0.4707175925925926,1.0,6.35900462962963,compliant,organizational unit 65457,594.1688966960887,386.17297590400574,0,0.6499380530541794,1
travel permit 32037,243.0749884259259,long,1,16,2,0,7,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,11.803055555555556,181.54189814814814,5.0,14.102523148148148,compliant,organizational unit 65470,3169.0983132837923,642.0633527199165,0,0.20260127305883924,94
travel permit 32053,42.28885416666667,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.1851736111111111,23.373692129629628,3.0,6.8989467592592595,compliant,organizational unit 65460,2128.638291586113,2021.7368952523072,1,0.9497794450300194,1
travel permit 32063,45.31453703703704,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.987534722222222,19.597025462962964,5.0,13.170601851851853,compliant,organizational unit 65457,1092.5481989824125,2004.400518337454,1,1.8346106105015145,1
travel permit 32073,83.14802083333333,medium,0,25,4,0,10,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,17.637175925925927,34.780902777777776,2.0,0.0,compliant,organizational unit 65456,662.5143797659725,419.9791189578959,0,0.6339169862339439,987
travel permit 32098,159.25429398148148,long,1,18,0,0,9,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.743229166666667,135.78104166666665,5.0,0.0,compliant,organizational unit 65457,1014.4461128244685,556.1585294178637,0,0.5482386125660051,17
travel permit 3211,52.558240740740736,medium,0,7,0,1,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,5.694861111111111,0.0,0.0,,type_b,organizational unit 65459,38.82769502874902,0.0,0,0.0,366
travel permit 32116,122.26187499999999,long,1,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.1265046296296297,60.40524305555556,5.0,21.04952546296296,compliant,organizational unit 65459,860.7156732958097,1020.2802293252475,0,1.185385907309485,1
travel permit 32126,150.2372685185185,long,1,20,0,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.05686342592592593,101.45037037037036,21.0,0.0,compliant,organizational unit 65454,1374.5266606282614,2216.620331198604,1,1.61264266069997,33
travel permit 32146,142.72998842592594,long,1,15,2,1,5,0,Start trip,Payment Handled,1,1,0,7.316226851851852,0.0,4.0,25.843113425925925,type_a,organizational unit 65456,323.96953632404933,247.71561881325366,0,0.7646262720377419,986
travel permit 32160,90.27410879629629,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.10875,68.43520833333334,2.0,4.266805555555556,compliant,organizational unit 65466,548.4479837595665,358.72081710853763,0,0.6540653402525715,2
travel permit 32172,10.407789351851852,short,0,5,0,0,2,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,0.06981481481481482,4.337974537037037,6.0,,compliant,organizational unit 65458,1080.431984484971,0.0,0,0.0,11
travel permit 32177,64.06495370370371,medium,0,33,6,0,11,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.632974537037037,38.702025462962965,3.0,0.0,compliant,organizational unit 65464,1210.9616339879285,2183.553480005856,1,1.8031566143140276,985
