case_id,n_rejections,has_violation,submit_to_trip_d,submit_to_adm_d,has_adm_approval
travel permit 30700,2,1,53.395891203703705,,0
travel permit 30704,0,0,57.39440972222222,1.1574074074074073e-05,1
travel permit 3071,0,0,142.3247800925926,2.3148148148148147e-05,1
travel permit 30710,0,1,15.532152777777778,3.472222222222222e-05,1
travel permit 30726,2,1,30.158344907407407,4.6296296296296294e-05,1
travel permit 30744,0,0,17.67210648148148,4.6296296296296294e-05,1
travel permit 30754,0,1,26.508055555555554,0.00018518518518518518,1
travel permit 30771,0,0,5.48269675925926,2.3148148148148147e-05,1
travel permit 30781,0,0,40.39133101851852,3.472222222222222e-05,1
travel permit 30791,0,0,2.5903125,2.3148148148148147e-05,1
travel permit 30801,2,1,33.60969907407407,9.259259259259259e-05,1
travel permit 3081,0,0,45.31350694444444,4.73875,1
travel permit 30817,0,1,37.376481481481484,2.3148148148148147e-05,1
travel permit 30836,0,0,164.49826388888889,3.472222222222222e-05,1
travel permit 30841,2,0,28.365752314814817,0.0012847222222222223,1
travel permit 30854,0,1,114.51099537037037,1.1574074074074073e-05,1
travel permit 30870,0,1,72.45505787037037,6.944444444444444e-05,1
travel permit 30888,0,1,49.44946759259259,0.0002199074074074074,1
travel permit 30901,0,0,25.49048611111111,0.005752314814814815,1
travel permit 3091,2,1,33.08283564814815,0.0024421296296296296,1
travel permit 30913,2,1,83.97291666666666,5.787037037037037e-05,1
travel permit 30937,0,1,27.277881944444445,3.472222222222222e-05,1
travel permit 30948,2,1,94.68414351851852,0.0001273148148148148,1
travel permit 30963,0,0,20.41604166666667,0.00015046296296296297,1
travel permit 30973,0,0,160.46546296296296,2.3148148148148147e-05,1
travel permit 3098,0,1,33.057858796296294,9.259259259259259e-05,1
travel permit 30983,0,1,80.58818287037037,2.3148148148148147e-05,1
travel permit 31009,0,0,6.316435185185185,4.6296296296296294e-05,1
travel permit 31020,2,0,23.54170138888889,3.472222222222222e-05,1
travel permit 31033,4,1,60.508726851851854,0.00016203703703703703,1
travel permit 31064,0,1,110.41025462962963,0.00037037037037037035,1
travel permit 31092,4,1,75.56354166666667,4.6296296296296294e-05,1
travel permit 31123,0,0,12.511574074074074,2.3148148148148147e-05,1
travel permit 31133,0,0,152.36613425925927,0.0012152777777777778,1
travel permit 31138,0,1,48.60201388888889,3.472222222222222e-05,1
travel permit 31154,0,0,70.58508101851852,0.00016203703703703703,1
travel permit 31164,0,0,65.50368055555556,1.1574074074074073e-05,1
travel permit 31169,0,0,5.059571759259259,6.944444444444444e-05,1
travel permit 31180,0,1,35.439733796296295,6.944444444444444e-05,1
travel permit 31187,0,0,19.28185185185185,2.3148148148148147e-05,1
travel permit 31197,2,1,46.460023148148146,0.00015046296296296297,1
travel permit 31223,0,1,137.36224537037037,2.3148148148148147e-05,1
travel permit 31252,4,1,114.5446875,8.101851851851852e-05,1
travel permit 31283,0,0,-89.8940162037037,5.787037037037037e-05,1
travel permit 31295,0,1,94.59556712962963,4.6296296296296294e-05,1
travel permit 31311,0,0,-4.397974537037037,2.3148148148148147e-05,1
travel permit 31323,0,0,4.274814814814815,3.472222222222222e-05,1
travel permit 31334,0,0,1.5240856481481482,3.472222222222222e-05,1
travel permit 3134,0,1,51.51076388888889,0.00017361111111111112,1
travel permit 31346,2,1,80.43487268518518,39.05675925925926,1
travel permit 31373,0,0,-16.623136574074074,1.1574074074074073e-05,1
travel permit 31380,0,0,22.456967592592594,2.3148148148148147e-05,1
travel permit 31385,0,0,53.452789351851855,2.3148148148148147e-05,1
travel permit 31396,0,0,19.661087962962963,3.472222222222222e-05,1
travel permit 31408,2,0,19.572476851851853,3.472222222222222e-05,1
travel permit 31421,0,1,18.488217592592594,0.0007523148148148148,1
travel permit 31436,0,0,58.61994212962963,2.3148148148148147e-05,1
travel permit 31447,0,1,57.41549768518519,0.0001388888888888889,1
travel permit 31462,0,0,10.304930555555556,3.472222222222222e-05,1
travel permit 31467,2,1,3.302048611111111,4.6296296296296294e-05,1
travel permit 31477,4,0,61.375532407407405,0.0002777777777777778,1
travel permit 31493,0,0,-128.38393518518518,3.472222222222222e-05,1
travel permit 31503,0,1,33.46221064814815,3.472222222222222e-05,1
travel permit 3152,2,0,2.4823726851851853,4.6296296296296294e-05,1
travel permit 31521,2,1,122.4025,0.00011574074074074075,1
travel permit 31540,0,0,-0.46282407407407405,5.787037037037037e-05,1
travel permit 31547,0,0,52.225833333333334,0.0013773148148148147,1
travel permit 31559,0,0,56.11768518518519,3.472222222222222e-05,1
travel permit 31571,4,1,88.5986574074074,3.472222222222222e-05,1
travel permit 31591,2,1,85.59256944444445,1.1574074074074073e-05,1
travel permit 31612,4,1,17.261157407407406,0.00020833333333333335,1
travel permit 31629,0,1,68.48601851851852,0.00010416666666666667,1
travel permit 31644,2,0,205.62203703703705,8.101851851851852e-05,1
travel permit 31659,0,0,56.59873842592592,3.472222222222222e-05,1
travel permit 31670,0,0,8.31798611111111,3.472222222222222e-05,1
travel permit 3168,2,0,4.312534722222222,4.6296296296296294e-05,1
travel permit 31682,2,0,18.52491898148148,3.472222222222222e-05,1
travel permit 31695,0,0,5.277476851851852,0.0002662037037037037,1
travel permit 31707,0,0,-4.403101851851852,6.944444444444444e-05,1
travel permit 31719,0,0,19.32064814814815,4.6296296296296294e-05,1
travel permit 31729,0,0,0.487962962962963,2.3148148148148147e-05,1
travel permit 31740,0,0,47.422349537037036,3.472222222222222e-05,1
travel permit 31750,4,1,-2.494837962962963,2.3148148148148147e-05,1
travel permit 31773,4,0,2.4671064814814816,3.472222222222222e-05,1
travel permit 31791,4,1,-3.5490162037037036,3.472222222222222e-05,1
travel permit 31813,2,0,41.43966435185185,5.787037037037037e-05,1
travel permit 3182,0,0,110.56753472222222,2.3148148148148147e-05,1
travel permit 31828,0,1,91.37407407407407,8.101851851851852e-05,1
travel permit 31840,0,0,57.396087962962966,0.00010416666666666667,1
travel permit 31853,0,1,53.55925925925926,6.944444444444444e-05,1
travel permit 31869,0,0,36.31157407407407,0.00011574074074074075,1
travel permit 31879,0,0,9.604212962962963,0.00010416666666666667,1
travel permit 31889,0,1,41.58850694444445,9.259259259259259e-05,1
travel permit 31914,0,0,7.254363425925926,4.6296296296296294e-05,1
travel permit 3192,2,1,159.4191898148148,3.472222222222222e-05,1
travel permit 31924,0,0,86.55615740740741,3.472222222222222e-05,1
travel permit 31934,0,0,5.386099537037037,8.101851851851852e-05,1
travel permit 31939,0,0,19.39611111111111,9.259259259259259e-05,1
travel permit 31950,0,0,29.28534722222222,0.00017361111111111112,1
travel permit 31962,0,0,17.2740625,3.472222222222222e-05,1
travel permit 31973,0,0,-1.732488425925926,3.472222222222222e-05,1
travel permit 31978,0,1,74.58434027777778,0.007280092592592592,1
travel permit 32004,0,0,8.305277777777778,0.0003356481481481481,1
travel permit 32014,2,0,-190.80266203703704,2.3148148148148147e-05,1
travel permit 32027,0,0,0.4975347222222222,2.3148148148148147e-05,1
travel permit 32037,2,1,193.3449537037037,0.00011574074074074075,1
travel permit 32053,0,0,23.558865740740742,4.6296296296296294e-05,1
travel permit 32063,0,0,22.584560185185186,5.787037037037037e-05,1
travel permit 32073,4,1,52.418078703703706,2.3148148148148147e-05,1
travel permit 32098,0,1,142.52427083333333,6.944444444444444e-05,1
travel permit 3211,0,0,0.3077314814814815,4.6296296296296294e-05,1
travel permit 32116,0,0,61.53174768518519,2.3148148148148147e-05,1
travel permit 32126,0,1,101.50723379629629,0.0005439814814814814,1
travel permit 32146,2,0,-44.90278935185185,8.101851851851852e-05,1
travel permit 32160,0,0,70.54395833333334,4.6296296296296294e-05,1
travel permit 32172,0,0,4.407789351851852,0.00018518518518518518,1
travel permit 32177,6,1,44.335,4.6296296296296294e-05,1
travel permit 3218,0,0,0.29377314814814814,0.0005092592592592592,1
travel permit 32213,6,1,44.33204861111111,2.3148148148148147e-05,1
travel permit 3224,0,0,45.27172453703704,3.472222222222222e-05,1
travel permit 32240,0,0,142.31792824074074,2.3148148148148147e-05,1
travel permit 32245,0,0,39.428125,0.0028703703703703703,1
travel permit 32255,0,0,45.396087962962966,0.00015046296296296297,1
travel permit 32266,0,0,8.407766203703703,0.021261574074074075,1
travel permit 32271,0,0,83.61829861111111,9.259259259259259e-05,1
travel permit 32281,0,1,98.6134837962963,3.472222222222222e-05,1
travel permit 32311,0,0,2.5974189814814816,1.1574074074074073e-05,1
travel permit 32321,2,0,13.470300925925926,3.472222222222222e-05,1
travel permit 32334,0,0,19.438703703703705,4.6296296296296294e-05,1
travel permit 32346,0,0,156.55799768518517,0.00011574074074074075,1
travel permit 3235,2,0,77.4675925925926,4.6296296296296294e-05,1
travel permit 32351,0,0,31.417604166666667,8.101851851851852e-05,1
travel permit 32358,2,0,8.466631944444444,3.472222222222222e-05,1
travel permit 32371,0,0,31.428090277777777,2.3148148148148147e-05,1
travel permit 32376,2,1,165.3295949074074,0.0005092592592592592,1
travel permit 32417,2,1,86.35844907407407,0.0004861111111111111,1
travel permit 32441,4,0,49.19878472222222,3.472222222222222e-05,1
travel permit 32460,0,0,31.58712962962963,0.0004050925925925926,1
travel permit 32470,0,0,104.3459837962963,0.00017361111111111112,1
travel permit 32480,2,1,46.47940972222222,3.472222222222222e-05,1
travel permit 3250,2,0,76.24043981481482,5.787037037037037e-05,1
travel permit 32502,0,0,77.2310763888889,3.472222222222222e-05,1
travel permit 32514,0,0,27.501863425925926,5.787037037037037e-05,1
travel permit 32526,0,0,88.35784722222222,76.08010416666667,1
travel permit 32538,2,0,105.40202546296297,3.472222222222222e-05,1
travel permit 32552,2,1,109.55640046296297,0.000625,1
travel permit 32571,0,0,55.35105324074074,2.3148148148148147e-05,1
travel permit 32577,0,1,-80.7260300925926,3.472222222222222e-05,1
travel permit 32638,2,0,4.177314814814815,9.259259259259259e-05,1
travel permit 3265,2,1,76.23451388888888,2.3148148148148147e-05,1
travel permit 32653,4,0,18.57091435185185,2.3148148148148147e-05,1
travel permit 32669,0,0,63.06554398148148,2.3148148148148147e-05,1
travel permit 32679,0,0,60.51866898148148,0.00011574074074074075,1
travel permit 32690,0,1,75.3442824074074,0.00015046296296296297,1
travel permit 32705,2,1,86.48910879629629,1.1574074074074073e-05,1
travel permit 32733,0,0,145.66361111111112,0.00018518518518518518,1
travel permit 32738,0,0,35.66256944444444,6.944444444444444e-05,1
travel permit 32749,2,1,8.330983796296296,4.6296296296296294e-05,1
travel permit 32754,2,1,47.32637731481481,1.0666666666666667,1
travel permit 32769,0,0,18.423159722222223,3.472222222222222e-05,1
travel permit 32776,2,1,3.274236111111111,2.3148148148148147e-05,1
travel permit 32794,0,0,4.091157407407407,0.0002662037037037037,1
travel permit 32804,2,1,29.087800925925926,2.3148148148148147e-05,1
travel permit 3281,0,0,2.4258912037037037,0.00017361111111111112,1
travel permit 32823,2,0,20.08537037037037,6.944444444444444e-05,1
travel permit 32836,6,1,135.5902199074074,5.787037037037037e-05,1
travel permit 32857,0,0,17.519525462962964,6.944444444444444e-05,1
travel permit 32867,0,0,29.341805555555556,6.944444444444444e-05,1
travel permit 32879,0,1,117.34064814814815,0.7869212962962963,1
travel permit 3288,0,0,150.3979050925926,2.3148148148148147e-05,1
travel permit 32898,0,1,130.3964699074074,0.00019675925925925926,1
travel permit 32913,0,1,25.407569444444444,17.948668981481482,1
travel permit 32925,2,1,39.5000462962963,2.3148148148148147e-05,1
travel permit 32940,0,0,7.324560185185185,2.3148148148148147e-05,1
travel permit 32953,2,1,18.320486111111112,2.3148148148148147e-05,1
travel permit 32967,2,1,-72.68158564814814,13.801574074074074,1
travel permit 32983,2,0,81.59012731481481,0.0001273148148148148,1
travel permit 32998,0,0,94.57770833333333,0.00015046296296296297,1
travel permit 33008,2,0,153.57407407407408,4.6296296296296294e-05,1
travel permit 3301,0,1,162.36233796296295,5.787037037037037e-05,1
travel permit 33021,0,0,0.5710763888888889,3.472222222222222e-05,1
travel permit 33032,0,1,29.49625,2.3148148148148147e-05,1
travel permit 33046,0,0,1.5943865740740741,8.101851851851852e-05,1
travel permit 33057,2,1,-22.4903125,4.127291666666666,1
travel permit 33072,0,1,21.48244212962963,9.259259259259259e-05,1
travel permit 33087,0,1,67.48116898148149,2.3148148148148147e-05,1
travel permit 33102,4,1,-76.923125,6.576435185185185,1
travel permit 33119,0,0,9.382395833333334,2.3148148148148147e-05,1
travel permit 33132,0,0,14.348657407407407,4.954155092592592,1
travel permit 33142,0,0,23.339282407407406,0.00017361111111111112,1
travel permit 33153,0,0,61.319780092592595,1.1574074074074073e-05,1
travel permit 33158,0,1,-0.5588425925925926,0.0005555555555555556,1
travel permit 3316,0,0,31.339016203703704,0.00016203703703703703,1
travel permit 33171,4,1,-14.475219907407407,0.00016203703703703703,1
travel permit 33199,6,1,67.5884375,3.472222222222222e-05,1
travel permit 33224,0,1,236.56127314814816,2.3148148148148147e-05,1
travel permit 33242,0,0,-0.8673726851851852,2.3148148148148147e-05,1
travel permit 33254,0,0,64.52280092592592,5.787037037037037e-05,1
travel permit 33259,4,1,62.56363425925926,8.101851851851852e-05,1
travel permit 3327,0,1,81.5978125,0.00047453703703703704,1
travel permit 33277,0,0,48.38431712962963,5.787037037037037e-05,1
travel permit 33287,0,0,24.323796296296297,0.0021296296296296298,1
travel permit 33297,0,1,59.375,0.12965277777777778,1
travel permit 33307,0,0,4.330254629629629,0.7236342592592593,1
travel permit 33319,4,1,92.54115740740741,0.0021875,1
travel permit 33362,2,0,50.42175925925926,0.0004050925925925926,1
travel permit 33376,0,1,102.38505787037037,5.787037037037037e-05,1
travel permit 33394,0,0,39.62675925925926,0.0001273148148148148,1
travel permit 33404,0,0,203.4545486111111,0.00016203703703703703,1
travel permit 33416,0,0,12.584247685185185,0.00011574074074074075,1
travel permit 33426,0,0,16.3546875,4.6296296296296294e-05,1
travel permit 33438,0,1,95.3539699074074,2.3148148148148147e-05,1
travel permit 33453,0,0,23.351712962962964,1.1574074074074073e-05,1
travel permit 33465,2,1,107.46975694444444,9.259259259259259e-05,1
travel permit 3349,0,0,-15.508993055555555,2.3148148148148147e-05,1
travel permit 33493,0,0,113.45019675925926,3.472222222222222e-05,1
travel permit 33505,0,0,8.449502314814815,3.472222222222222e-05,1
travel permit 33510,0,0,-14.66125,3.472222222222222e-05,1
travel permit 33520,0,0,-4.975231481481481,0.0001273148148148148,1
travel permit 33531,2,0,27.26050925925926,4.6296296296296294e-05,1
travel permit 33544,2,1,30.049895833333334,4.6296296296296294e-05,1
travel permit 33558,0,0,28.413657407407406,8.101851851851852e-05,1
travel permit 33563,0,0,17.370300925925925,0.00016203703703703703,1
travel permit 33575,2,0,1.368599537037037,6.944444444444444e-05,1
travel permit 33590,0,0,-24.694953703703703,2.3148148148148147e-05,1
travel permit 33602,0,0,-11.501597222222221,8.101851851851852e-05,1
travel permit 3361,0,0,47.14106481481482,5.787037037037037e-05,1
travel permit 33612,0,0,-0.7681828703703704,3.472222222222222e-05,1
travel permit 33624,2,1,9.601226851851852,5.787037037037037e-05,1
travel permit 33652,6,0,19.598807870370372,2.3148148148148147e-05,1
travel permit 33672,2,0,19.282395833333332,1.1574074074074073e-05,1
travel permit 33685,0,0,9.067233796296296,2.3148148148148147e-05,1
travel permit 33695,0,0,32.045717592592595,5.787037037037037e-05,1
travel permit 33707,0,0,10.520289351851853,6.944444444444444e-05,1
travel permit 33712,0,0,1.6235300925925926,0.00011574074074074075,1
travel permit 3372,0,0,40.09865740740741,4.6296296296296294e-05,1
travel permit 33723,10,1,-9.607013888888888,0.00010416666666666667,1
travel permit 33750,0,0,11.312731481481482,0.00010416666666666667,1
travel permit 33760,0,0,38.300891203703706,3.472222222222222e-05,1
travel permit 33770,0,0,17.043275462962963,6.944444444444444e-05,1
travel permit 33780,2,0,34.99201388888889,4.6296296296296294e-05,1
travel permit 33793,0,0,0.25680555555555556,3.472222222222222e-05,1
travel permit 33805,0,0,23.650868055555556,2.3148148148148147e-05,1
travel permit 33815,0,0,-37.45395833333333,2.3148148148148147e-05,1
travel permit 3382,0,0,79.6319212962963,5.787037037037037e-05,1
travel permit 33828,0,0,9.488136574074074,3.472222222222222e-05,1
travel permit 33840,0,0,8.428333333333333,3.472222222222222e-05,1
travel permit 33850,2,1,44.42630787037037,0.0009490740740740741,1
travel permit 33865,0,0,15.27744212962963,2.3148148148148147e-05,1
travel permit 33875,2,1,10.113680555555556,,0
travel permit 33879,0,0,-7.1528935185185185,6.944444444444444e-05,1
travel permit 33889,2,0,31.573425925925925,2.3148148148148147e-05,1
travel permit 33905,0,0,8.556354166666667,9.259259259259259e-05,1
travel permit 33911,0,0,81.55090277777778,0.0011805555555555556,1
travel permit 33921,0,0,4.451469907407407,3.472222222222222e-05,1
travel permit 33931,0,0,9.541574074074074,0.00010416666666666667,1
travel permit 3394,0,0,85.52015046296296,2.3148148148148147e-05,1
travel permit 33941,0,0,41.572604166666665,2.3148148148148147e-05,1
travel permit 33946,0,1,51.558993055555554,0.00018518518518518518,1
